MaritalStatus,MaritalStatusLabel,ApplicationMode,ApplicationModeLabel,ApplicatioOrder,Course,CourseLabel,DaytimeEveningAttendance,AttendanceTiming,PreviousQualification,Nationality,NationalityLabel,MotherQualification,MotherQualLabel,FatherQualification,FatherQualLabel,MotherOccupation,MotherOccLabel,FatherOccupation,FatherOccLabel,Displaced,EducationalSpecialNeeds,SpecialNeedsLabel,Debtor,DebtorLabel,TuitionFeesUpToDate,Gender,GenderLabel,ScholarshipHolder,ScholarshipHolderLabel,AgeAtEnrollment,AgeBand,International,CurricularUnits1stSem_credited,CurricularUnits1stSem_enrolled,CurricularUnits1stSem_evaluations,CurricularUnits1stSe_approved,CurricularUnits1stSem_grade,CurricularUnits1stSem_withoutevaluations,CurricularUnits2ndtSem_credited,CurricularUnits2ndtSem_enrolled,CurricularUnits2ndtSem_evaluations,CurricularUnits2ndtSem_approved,CurricularUnits2ndtSem_grade,CurricularUnits2ndtSem_withoutevaluations,TotalGrades,TotalUnitsApproved,AverageGrade1stAnd2ndSem,GradeBand,TotalCreditsEarned,TotalUnitsEnrolled,TotalUnitsApproved2,PassRates,UnemploymentRate,InflationRate,GDP,RiskLevel,Target,is_Dropout
1,Single,14,Scholarship,1,15,Psychology,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,10,Nurse,6,Engineer,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,6,6,6,11.83333333,0,0,6,7,6,12.85714286,0,24.69047619,12,12.3452381,9-12.9,0,12,12,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,8,Quota,3,14,English,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,8,Professional,9,Accountant,1,1,Yes,0,No,1,0,Female,1,Yes,18,<20,0,0,6,10,5,12,0,0,6,11,5,12.33333333,0,24.33333333,10,12.16666667,9-12.9,0,12,10,0.833333333,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,8,Professional,9,Accountant,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,11,4,12.75,0,0,6,7,6,11.33333333,0,24.08333333,10,12.04166667,9-12.9,0,12,10,0.833333333,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,14,Scholarship,1,6,Electronics Engg,1,Daytime,1,1,India,13,IT Certification,14,Professional,6,Business,2,Businessman,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,5,5,0,0,5,0,5,7,4,14.75,1,14.75,4,7.375,5-8.9,0,10,4,0.4,12.7,3.7,-1.7,Medium Risk,Enrolled,0
4,Widowed,12,Evening Program,1,8,BioTech,1,Daytime,1,1,India,3,Middle,1,No Schooling,6,Business,6,Engineer,1,0,No,0,No,1,0,Female,1,Yes,30,26-30,0,0,6,7,0,0,0,0,6,16,1,10,0,10,1,5,5-8.9,0,12,1,0.083333333,11.1,0.6,2.02,Medium Risk,Dropout,1
1,Single,8,Quota,1,10,Physics,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,6,Business,6,Engineer,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,6,6,12,0,0,6,7,6,12.85714286,0,24.85714286,12,12.42857143,9-12.9,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,3,13,Management,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,8,Professional,8,Lawyer,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,7,9,7,11.67777778,0,0,8,8,8,13.8,0,25.47777778,15,12.73888889,9-12.9,0,15,15,1,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,1,Regular,4,12,Economics,1,Daytime,1,1,India,1,No Schooling,27,Bachelor of Arts,5,Private Employee,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,27.2,14,13.6,13+,0,16,14,0.875,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,1,Regular,1,6,Electronics Engg,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,7,6,16,0,0,6,8,6,15.875,0,31.875,12,15.9375,13+,0,12,12,1,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,1,Regular,3,10,Physics,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,4,Government Employee,4,Government Employee,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,23.3,11,11.65,9-12.9,0,12,11,0.916666667,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,13,Day Program,1,7,Chemical Engg,1,Daytime,1,1,India,13,IT Certification,27,Bachelor of Arts,10,Nurse,4,Government Employee,0,0,No,1,Yes,1,1,Male,0,No,25,20-25,0,0,5,5,0,0,0,2,6,7,2,14,0,14,2,7,5-8.9,2,11,2,0.181818182,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,1,Regular,2,15,Psychology,1,Daytime,1,1,India,13,IT Certification,14,Professional,10,Nurse,10,Technician,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,<5,0,12,0,0,12.4,0.5,1.79,Medium Risk,Dropout,1
2,Married,12,Evening Program,1,16,Sociology,1,Daytime,1,1,India,22,Trade,14,Professional,8,Professional,4,Government Employee,0,0,No,1,Yes,1,0,Female,1,Yes,34,>30,0,0,6,7,6,16.14285714,0,0,6,10,6,16.2,0,32.34285714,12,16.17142857,13+,0,12,12,1,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,9,Online,2,12,Economics,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,10,Nurse,6,Engineer,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,8,8,7,11.78571429,0,0,8,8,7,11.78571429,0,23.57142857,14,11.78571429,9-12.9,0,16,14,0.875,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,1,Regular,6,12,Economics,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,6,Engineer,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,26.8475,16,13.42375,13+,0,16,16,1,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,1,Regular,1,14,English,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,11,Professional,0,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,6,8,6,12.5,0,0,6,10,5,14.16666667,0,26.66666667,11,13.33333333,13+,0,12,11,0.916666667,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,8,Quota,2,12,Economics,1,Daytime,1,1,India,13,IT Certification,27,Bachelor of Arts,10,Nurse,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,20,20-25,0,0,8,8,7,12.46428571,0,0,8,8,7,12.46428571,0,24.92857143,14,12.46428571,9-12.9,0,16,14,0.875,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,17,Distance Learning,1,17,Other,0,Evening,1,1,India,23,Specialized Training,28,Bachelor of Science,29,Technical Staff,44,Coach,0,0,No,1,Yes,1,0,Female,0,No,23,20-25,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,24.975,13,12.4875,9-12.9,9,20,13,0.65,8.9,1.4,3.51,Low Risk,Enrolled,0
1,Single,12,Evening Program,1,14,English,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,7,Self-Employed,7,Doctor,0,0,No,0,No,1,0,Female,0,No,28,26-30,0,0,6,8,1,10,0,0,6,9,0,0,0,10,1,5,5-8.9,0,12,1,0.083333333,10.8,1.4,1.74,Medium Risk,Dropout,1
1,Single,8,Quota,1,15,Psychology,1,Daytime,1,1,India,22,Trade,14,Professional,10,Nurse,11,Professional,0,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,8,5,12.6,0,0,6,10,6,12.42857143,0,25.02857143,11,12.51428571,9-12.9,0,12,11,0.916666667,15.5,2.8,-4.06,Medium Risk,Enrolled,0
1,Single,14,Scholarship,1,9,Mathematics,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,25,9,12.5,9-12.9,0,10,9,0.9,16.2,0.3,-0.92,Medium Risk,Graduate,0
2,Married,1,Regular,1,9,Mathematics,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,10,Nurse,9,Accountant,1,0,No,0,No,1,0,Female,0,No,34,>30,0,0,5,7,2,10,0,0,5,6,4,12,0,22,6,11,9-12.9,0,10,6,0.6,7.6,2.6,0.32,Medium Risk,Dropout,1
2,Married,16,Sponsored,1,16,Sociology,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,8,Professional,9,Accountant,0,0,No,0,No,1,0,Female,0,No,35,>30,0,0,7,7,0,0,0,0,6,0,0,0,0,0,0,0,<5,0,13,0,0,8.9,1.4,3.51,Low Risk,Dropout,1
1,Single,4,Transfer,1,17,Other,0,Evening,15,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,8,Lawyer,0,0,No,0,No,1,0,Female,0,No,32,>30,0,0,5,7,5,11.6,0,0,5,8,5,12.33333333,0,23.93333333,10,11.96666667,9-12.9,0,10,10,1,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,8,Quota,2,11,Chemistry,1,Daytime,1,1,India,13,IT Certification,14,Professional,5,Private Employee,8,Lawyer,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,8,6,12.16666667,0,0,6,6,6,13.5,0,25.66666667,12,12.83333333,9-12.9,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,8,Quota,5,14,English,1,Daytime,1,1,India,1,No Schooling,14,Professional,10,Nurse,8,Lawyer,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,10,4,13.6,0,0,6,7,5,12.66666667,0,26.26666667,9,13.13333333,13+,0,12,9,0.75,11.1,0.6,2.02,Medium Risk,Graduate,0
2,Married,12,Evening Program,1,9,Mathematics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,0,0,No,0,No,0,0,Female,0,No,35,>30,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,24.3,9,12.15,9-12.9,0,10,9,0.9,9.4,-0.8,-3.12,High Risk,Dropout,1
1,Single,12,Evening Program,1,3,Mechanical Engg,0,Evening,1,1,India,1,No Schooling,10,PhD,5,Private Employee,6,Engineer,0,0,No,0,No,1,1,Male,1,Yes,24,20-25,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,23.75,8,11.875,9-12.9,0,12,8,0.666666667,12.4,0.5,1.79,Medium Risk,Enrolled,0
1,Single,8,Quota,1,10,Physics,1,Daytime,1,1,India,13,IT Certification,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,1,Yes,20,20-25,0,0,6,7,6,11.71428571,0,0,6,8,6,12.625,0,24.33928571,12,12.16964286,9-12.9,0,12,12,1,13.9,-0.3,0.79,Medium Risk,Graduate,0
1,Single,1,Regular,3,15,Psychology,1,Daytime,1,4,Germany,13,IT Certification,14,Professional,5,Private Employee,10,Technician,1,0,No,0,No,1,1,Male,1,Yes,18,<20,1,0,6,7,6,13.5,0,0,6,7,6,13,0,26.5,12,13.25,13+,0,12,12,1,16.2,0.3,-0.92,Medium Risk,Graduate,0
1,Single,1,Regular,3,12,Economics,1,Daytime,1,1,India,23,Specialized Training,14,Professional,8,Professional,10,Technician,1,0,No,0,No,1,1,Male,1,Yes,20,20-25,0,0,8,8,7,13.02428571,0,0,8,8,7,13.02428571,0,26.04857143,14,13.02428571,13+,0,16,14,0.875,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,8,Quota,5,11,Chemistry,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,8,Lawyer,1,0,No,0,No,0,1,Male,0,No,18,<20,0,0,6,12,0,0,0,0,6,0,0,0,0,0,0,0,<5,0,12,0,0,9.4,-0.8,-3.12,High Risk,Dropout,1
1,Single,1,Regular,1,7,Chemical Engg,1,Daytime,1,1,India,13,IT Certification,14,Professional,5,Private Employee,5,Private Employee,0,0,No,0,No,1,1,Male,1,Yes,18,<20,0,0,5,6,5,17.33333333,0,0,5,8,5,18.57142857,0,35.9047619,10,17.95238095,13+,0,10,10,1,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,1,Regular,1,14,English,1,Daytime,1,1,India,13,IT Certification,27,Bachelor of Arts,6,Business,8,Lawyer,0,0,No,0,No,1,1,Male,1,Yes,20,20-25,0,0,5,7,4,11,0,0,5,7,4,11.5,0,22.5,8,11.25,9-12.9,0,10,8,0.8,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,8,Quota,2,16,Sociology,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,4,Government Employee,4,Government Employee,1,0,No,0,No,1,1,Male,0,No,19,<20,0,0,7,10,6,13.66666667,0,0,7,9,6,12.5,0,26.16666667,12,13.08333333,13+,0,14,12,0.857142857,12.4,0.5,1.79,Medium Risk,Dropout,1
1,Single,1,Regular,2,5,Electrical Engg,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,10,Technician,1,0,No,0,No,1,1,Male,1,Yes,20,20-25,0,0,6,9,6,11.375,0,0,6,6,5,13.8,0,25.175,11,12.5875,9-12.9,0,12,11,0.916666667,7.6,2.6,0.32,Medium Risk,Enrolled,0
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,13,IT Certification,1,No Schooling,10,Nurse,10,Technician,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,6,6,6,12.83333333,0,0,6,8,6,11.83333333,0,24.66666667,12,12.33333333,9-12.9,0,12,12,1,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,1,15,Psychology,1,Daytime,1,1,India,21,Certificate,27,Bachelor of Arts,1,Housewife,1,Worker,1,0,No,0,No,1,1,Male,0,No,20,20-25,0,0,6,9,5,12.6,0,0,6,11,4,11.5,0,24.1,9,12.05,9-12.9,0,12,9,0.75,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,13,IT Certification,14,Professional,10,Nurse,8,Lawyer,1,0,No,0,No,1,1,Male,0,No,22,20-25,0,0,7,8,6,14.33333333,0,0,8,9,7,13.77142857,0,28.1047619,13,14.05238095,13+,0,15,13,0.866666667,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,8,Quota,2,7,Chemical Engg,1,Daytime,1,1,India,1,No Schooling,14,Professional,10,Nurse,9,Accountant,0,0,No,0,No,1,1,Male,1,Yes,18,<20,0,0,5,8,4,13.5,0,0,6,10,6,13.625,0,27.125,10,13.5625,13+,0,11,10,0.909090909,11.1,0.6,2.02,Medium Risk,Enrolled,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,10,Technician,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,8,8,7,14.28571429,0,0,8,8,7,14.28571429,0,28.57142857,14,14.28571429,13+,0,16,14,0.875,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,1,No Schooling,14,Professional,10,Nurse,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,22,20-25,0,2,6,15,3,11.75,0,0,6,12,2,10,0,21.75,5,10.875,9-12.9,2,12,5,0.416666667,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,8,Quota,5,7,Chemical Engg,1,Daytime,1,4,Germany,4,Secondary,10,PhD,3,Teacher,10,Technician,1,0,No,0,No,1,1,Male,0,No,20,20-25,1,0,5,5,5,14.8,0,0,5,5,5,17.6,0,32.4,10,16.2,13+,0,10,10,1,8.9,1.4,3.51,Low Risk,Graduate,0
2,Married,12,Evening Program,1,4,Civil Engg,1,Daytime,1,1,India,1,No Schooling,31,Executive Certification,10,Nurse,4,Government Employee,0,0,No,1,Yes,0,1,Male,0,No,34,>30,0,0,6,7,0,0,0,0,6,0,0,0,0,0,0,0,<5,0,12,0,0,12.4,0.5,1.79,Medium Risk,Dropout,1
2,Married,12,Evening Program,1,3,Mechanical Engg,0,Evening,12,1,India,1,No Schooling,1,No Schooling,5,Private Employee,5,Private Employee,0,0,No,0,No,1,1,Male,0,No,24,20-25,0,0,6,14,1,10,0,0,5,5,0,0,0,10,1,5,5-8.9,0,11,1,0.090909091,16.2,0.3,-0.92,Medium Risk,Dropout,1
1,Single,12,Evening Program,2,14,English,1,Daytime,1,1,India,19,Postgraduate,24,Short Courses,1,Housewife,1,Worker,1,0,No,0,No,1,1,Male,0,No,26,26-30,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,<5,0,10,0,0,7.6,2.6,0.32,Medium Risk,Dropout,1
1,Single,12,Evening Program,1,12,Economics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,7,Doctor,0,0,No,0,No,1,1,Male,0,No,35,>30,0,0,7,10,4,12.6,0,0,7,9,5,12.38,0,24.98,9,12.49,9-12.9,0,14,9,0.642857143,12.4,0.5,1.79,Medium Risk,Dropout,1
1,Single,1,Regular,1,17,Other,0,Evening,1,1,India,2,Primary,27,Bachelor of Arts,5,Private Employee,10,Technician,1,0,No,0,No,1,1,Male,0,No,22,20-25,0,0,5,9,5,12.42857143,1,0,5,7,5,11.8,0,24.22857143,10,12.11428571,9-12.9,0,10,10,1,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,9,Online,1,11,Chemistry,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,6,Business,6,Engineer,1,0,No,0,No,1,1,Male,0,No,26,26-30,0,0,6,10,4,10,0,0,6,11,3,12,0,22,7,11,9-12.9,0,12,7,0.583333333,9.4,-0.8,-3.12,High Risk,Enrolled,0
1,Single,8,Quota,1,9,Mathematics,1,Daytime,1,1,India,1,No Schooling,14,Professional,4,Government Employee,5,Private Employee,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,5,7,3,12.33333333,0,0,5,5,0,0,0,12.33333333,3,6.166666667,5-8.9,0,10,3,0.3,8.9,1.4,3.51,Low Risk,Dropout,1
1,Single,1,Regular,5,11,Chemistry,1,Daytime,1,1,India,3,Middle,14,Professional,4,Government Employee,10,Technician,1,0,No,0,No,0,1,Male,0,No,19,<20,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,<5,0,12,0,0,8.9,1.4,3.51,Low Risk,Dropout,1
1,Single,15,Reserved Category,1,2,IT,1,Daytime,14,1,India,3,Middle,3,Middle,3,Teacher,3,Teacher,0,0,No,1,Yes,1,1,Male,0,No,20,20-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,16,Sponsored,1,14,English,1,Daytime,1,1,India,3,Middle,3,Middle,2,Worker,11,Professional,0,0,No,1,Yes,1,1,Male,0,No,21,20-25,0,5,11,12,10,12.1,0,2,8,9,8,13.33333333,0,25.43333333,18,12.71666667,9-12.9,7,19,18,0.947368421,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,2,15,Psychology,1,Daytime,1,1,India,1,No Schooling,14,Professional,8,Professional,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,7,6,14.71428571,0,0,6,6,6,15,0,29.71428571,12,14.85714286,13+,0,12,12,1,13.9,-0.3,0.79,Medium Risk,Graduate,0
1,Single,1,Regular,3,15,Psychology,1,Daytime,1,1,India,13,IT Certification,14,Professional,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,6,6,12.66666667,0,0,6,7,6,12.83333333,0,25.5,12,12.75,9-12.9,0,12,12,1,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,17,Distance Learning,1,4,Civil Engg,1,Daytime,16,1,India,1,No Schooling,28,Bachelor of Science,9,Doctor,9,Accountant,0,0,No,0,No,1,0,Female,1,Yes,23,20-25,0,7,12,14,12,14.38461538,0,5,10,12,10,13.3,0,27.68461538,22,13.84230769,13+,12,22,22,1,8.9,1.4,3.51,Low Risk,Graduate,0
1,Single,8,Quota,3,9,Mathematics,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,6,Business,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,25.6,10,12.8,9-12.9,0,10,10,1,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,9,Online,1,12,Economics,1,Daytime,1,1,India,22,Trade,28,Bachelor of Science,6,Business,8,Lawyer,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,8,8,7,13.31428571,0,0,8,8,7,13.31428571,0,26.62857143,14,13.31428571,13+,0,16,14,0.875,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,1,Regular,3,12,Economics,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,8,8,7,11.98857143,0,0,8,8,7,11.98857143,0,23.97714286,14,11.98857143,9-12.9,0,16,14,0.875,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,17,Distance Learning,1,9,Mathematics,1,Daytime,16,1,India,1,No Schooling,14,Professional,21,Accountant,37,Security Staff,1,0,No,0,No,1,0,Female,0,No,21,20-25,0,6,11,17,11,11.54545455,0,3,9,13,8,12.88888889,0,24.43434343,19,12.21717172,9-12.9,9,20,19,0.95,8.9,1.4,3.51,Low Risk,Graduate,0
1,Single,1,Regular,1,6,Electronics Engg,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,7,Doctor,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,6,13,6,16.46153846,0,0,6,8,6,13.875,0,30.33653846,12,15.16826923,13+,0,12,12,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,1,Regular,1,15,Psychology,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,10,Nurse,6,Engineer,1,0,No,0,No,1,0,Female,1,Yes,24,20-25,0,0,6,7,6,13.66666667,0,0,6,6,6,12.83333333,0,26.5,12,13.25,13+,0,12,12,1,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,4,12,Economics,1,Daytime,1,1,India,3,Middle,29,PhD Advanced,3,Teacher,4,Government Employee,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,7,8,7,12.65,0,0,8,9,8,13.41111111,0,26.06111111,15,13.03055556,13+,0,15,15,1,16.2,0.3,-0.92,Medium Risk,Dropout,1
1,Single,1,Regular,1,14,English,1,Daytime,1,1,India,13,IT Certification,1,No Schooling,6,Business,8,Lawyer,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,7,6,12.33333333,0,0,6,10,3,12,0,24.33333333,9,12.16666667,9-12.9,0,12,9,0.75,13.9,-0.3,0.79,Medium Risk,Enrolled,0
1,Single,8,Quota,2,12,Economics,1,Daytime,1,1,India,13,IT Certification,27,Bachelor of Arts,10,Nurse,8,Lawyer,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,7,8,6,14.37,0,0,8,10,7,14.65,0,29.02,13,14.51,13+,0,15,13,0.866666667,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,8,Quota,2,6,Electronics Engg,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,10,Technician,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,5,13,3,12,2,0,5,8,4,11.75,0,23.75,7,11.875,9-12.9,0,10,7,0.7,9.4,-0.8,-3.12,High Risk,Enrolled,0
1,Single,1,Regular,5,15,Psychology,1,Daytime,1,1,India,19,Postgraduate,28,Bachelor of Science,1,Housewife,9,Accountant,1,0,No,0,No,0,0,Female,1,Yes,18,<20,0,0,6,12,3,12,0,0,6,15,3,10.66666667,0,22.66666667,6,11.33333333,9-12.9,0,12,6,0.5,7.6,2.6,0.32,Medium Risk,Dropout,1
1,Single,14,Scholarship,1,11,Chemistry,1,Daytime,1,1,India,1,No Schooling,14,Professional,6,Business,8,Lawyer,0,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,11,4,12,0,0,6,14,3,11,0,23,7,11.5,9-12.9,0,12,7,0.583333333,10.8,1.4,1.74,Medium Risk,Dropout,1
1,Single,8,Quota,2,16,Sociology,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,5,Private Employee,9,Accountant,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,6,10,5,12.6,0,0,6,7,5,11.2,0,23.8,10,11.9,9-12.9,0,12,10,0.833333333,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,5,10,Physics,1,Daytime,3,1,India,1,No Schooling,28,Bachelor of Science,10,Nurse,4,Government Employee,0,0,No,1,Yes,1,0,Female,0,No,18,<20,0,0,6,6,6,12.16666667,0,0,6,6,6,12.33333333,0,24.5,12,12.25,9-12.9,0,12,12,1,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,2,16,Sociology,1,Daytime,1,1,India,13,IT Certification,1,No Schooling,32,Other,16,Artist,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,7,8,6,13.5,0,0,7,8,6,14,0,27.5,12,13.75,13+,0,14,12,0.857142857,11.1,0.6,2.02,Medium Risk,Enrolled,0
1,Single,1,Regular,5,12,Economics,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,27.5275,16,13.76375,13+,0,16,16,1,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,8,Quota,6,13,Management,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,6,Business,6,Engineer,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,25.2,12,12.6,9-12.9,0,14,12,0.857142857,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,8,Quota,3,9,Mathematics,1,Daytime,1,1,India,3,Middle,28,Bachelor of Science,3,Teacher,11,Professional,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,5,16,4,10.66666667,0,0,5,11,2,12,0,22.66666667,6,11.33333333,9-12.9,0,10,6,0.6,13.9,-0.3,0.79,Medium Risk,Enrolled,0
1,Single,1,Regular,2,12,Economics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,7,7,6,14.33333333,0,0,7,7,6,14.33333333,0,28.66666667,12,14.33333333,13+,0,14,12,0.857142857,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,1,Regular,1,6,Electronics Engg,1,Daytime,1,1,India,1,No Schooling,27,Bachelor of Arts,5,Private Employee,10,Technician,1,0,No,0,No,1,0,Female,0,No,21,20-25,0,0,6,12,4,12.5,0,0,6,13,2,12.66666667,0,25.16666667,6,12.58333333,9-12.9,0,12,6,0.5,11.1,0.6,2.02,Medium Risk,Enrolled,0
